tick;positiveVolume [MW];negativeVolume [MW]
1647;4155;4332
1648;4155;4332
1649;4155;4332
1650;4155;4332
1651;4155;4332
1652;4155;4332
1653;4155;4332
1654;4155;4332
1655;4155;4332
1656;4155;4332
1657;4155;4332
1658;4155;4332
1659;4155;4332
1660;4155;4332
1661;4155;4332
1662;4155;4332
1663;4155;4332
1664;4155;4332
1665;4155;4332
1666;4155;4332
1667;4155;4332
1668;4155;4332
1669;4155;4332
1670;4155;4332
1671;4155;4332
1672;4155;4332
1673;4155;4332
1674;4155;4332
1675;4155;4332
1676;4155;4332
1677;4155;4332
1678;4155;4332
1679;4155;4332
1680;4155;4332
1681;4155;4332
1682;4155;4332
1683;4155;4332
1684;4155;4332
1685;4155;4332
1686;4155;4332
1687;4155;4332
1688;4155;4332
1689;4155;4332
1690;4155;4332
1691;4155;4332
1692;4155;4332
1693;4155;4332
1694;4155;4332
1695;4155;4332
1696;4155;4332
1697;4155;4332
1698;4155;4332
1699;4155;4332
1700;4155;4332
1701;4155;4332
1702;4155;4332
1703;4155;4332
1704;4155;4332
1705;4155;4332
1706;4155;4332
1707;4155;4332
1708;4155;4332
1709;4155;4332
1710;4155;4332
1711;4155;4332
1712;4155;4332
1713;4155;4332
1714;4155;4332
1715;4155;4332
1716;4155;4332
1717;4155;4332
1718;4155;4332
1719;4155;4332
1720;4155;4332
1721;4155;4332
1722;4155;4332
1723;4155;4332
1724;4155;4332
1725;4155;4332
1726;4155;4332
1727;4155;4332
1728;4155;4332
1729;4155;4332
1730;4155;4332
1731;4155;4332
1732;4155;4332
1733;4155;4332
1734;4155;4332
1735;4155;4332
1736;4155;4332
1737;4155;4332
1738;4155;4332
1739;4155;4332
1740;4155;4332
1741;4155;4332
1742;4155;4332
1743;4155;4332
1744;4155;4332
1745;4155;4332
1746;4155;4332
1747;4155;4332
1748;4155;4332
1749;4155;4332
1750;4155;4332
1751;4155;4332
1752;4155;4332
1753;4155;4332
1754;4155;4332
1755;4155;4332
1756;4155;4332
1757;4155;4332
1758;4155;4332
1759;4155;4332
1760;4155;4332
1761;4155;4332
1762;4155;4332
1763;4155;4332
1764;4155;4332
1765;4155;4332
1766;4155;4332
1767;4155;4332
1768;4155;4332
1769;4155;4332
1770;4155;4332
1771;4155;4332
1772;4155;4332
1773;4155;4332
1774;4155;4332
1775;4155;4332
1776;4155;4332
1777;4155;4332
1778;4155;4332
1779;4155;4332
1780;4155;4332
1781;4155;4332
1782;4155;4332
1783;4155;4332
1784;4155;4332
1785;4155;4332
1786;4155;4332
1787;4155;4332
1788;4155;4332
1789;4155;4332
1790;4155;4332
1791;4155;4332
1792;4155;4332
1793;4155;4332
1794;4155;4332
1795;4155;4332
1796;4155;4332
1797;4155;4332
1798;4155;4332
1799;4155;4332
1800;4155;4332
1801;4155;4332
1802;4155;4332
1803;4155;4332
1804;4155;4332
1805;4155;4332
1806;4155;4332
1807;4155;4332
1808;4155;4332
1809;4155;4332
1810;4155;4332
1811;4155;4332
1812;4155;4332
1813;4155;4332
1814;4155;4332
1815;4155;4332
1816;4155;4332
1817;4155;4332
1818;4155;4332
1819;4155;4332
1820;4155;4332
1821;4155;4332
1822;4155;4332
1823;4155;4332
1824;4155;4332
1825;4155;4332
1826;4155;4332
1827;4155;4332
1828;4155;4332
1829;4155;4332
1830;4155;4332
1831;4155;4332
1832;4155;4332
1833;4155;4332
1834;4155;4332
1835;4155;4332
1836;4155;4332
1837;4155;4332
1838;4155;4332
1839;4155;4332
1840;4155;4332
1841;4155;4332
1842;4155;4332
1843;4155;4332
1844;4155;4332
1845;4155;4332
1846;4155;4332
1847;4155;4332
1848;4155;4332
1849;4155;4332
1850;4155;4332
1851;4155;4332
1852;4155;4332
1853;4155;4332
1854;4155;4332
1855;4155;4332
1856;4155;4332
1857;4155;4332
1858;4155;4332
1859;4155;4332
1860;4155;4332
1861;4155;4332
1862;4155;4332
1863;4155;4332
1864;4155;4332
1865;4155;4332
1866;4155;4332
1867;4155;4332
1868;4155;4332
1869;4155;4332
1870;4155;4332
1871;4155;4332
1872;4155;4332
1873;4155;4332
1874;4155;4332
1875;4155;4332
1876;4155;4332
1877;4155;4332
1878;4155;4332
1879;4155;4332
1880;4155;4332
1881;4155;4332
1882;4155;4332
1883;4155;4332
1884;4155;4332
1885;4155;4332
1886;4155;4332
1887;4155;4332
1888;4155;4332
1889;4155;4332
1890;4155;4332
1891;4155;4332
1892;4155;4332
1893;4155;4332
1894;4155;4332
1895;4155;4332
1896;4155;4332
1897;4155;4332
1898;4155;4332
1899;4155;4332
1900;4155;4332
1901;4155;4332
1902;4155;4332
1903;4155;4332
1904;4155;4332
1905;4155;4332
1906;4155;4332
1907;4155;4332
1908;4155;4332
1909;4155;4332
1910;4155;4332
1911;4155;4332
1912;4155;4332
1913;4155;4332
1914;4155;4332
1915;4155;4332
1916;4155;4332
1917;4155;4332
1918;4155;4332
1919;4155;4332
1920;4155;4332
1921;4155;4332
1922;4155;4332
1923;4155;4332
1924;4155;4332
1925;4155;4332
1926;4155;4332
1927;4155;4332
1928;4155;4332
1929;4155;4332
1930;4155;4332
1931;4155;4332
1932;4155;4332
1933;4155;4332
1934;4155;4332
1935;4155;4332
1936;4155;4332
1937;4155;4332
1938;4155;4332
1939;4155;4332
1940;4155;4332
1941;4155;4332
1942;4155;4332
1943;4155;4332
1944;4155;4332
1945;4155;4332
1946;4155;4332
1947;4155;4332
1948;4155;4332
1949;4155;4332
1950;4155;4332
1951;4155;4332
1952;4155;4332
1953;4155;4332
1954;4155;4332
1955;4155;4332
1956;4155;4332
1957;4155;4332
1958;4155;4332
1959;4155;4332
1960;4155;4332
1961;4155;4332
1962;4155;4332
1963;4155;4332
1964;4155;4332
1965;4155;4332
1966;4155;4332
1967;4155;4332
1968;4155;4332
1969;4155;4332
1970;4155;4332
1971;4155;4332
1972;4155;4332
1973;4155;4332
1974;4155;4332
1975;4155;4332
1976;4155;4332
1977;4155;4332
1978;4155;4332
1979;4155;4332
1980;4155;4332
1981;4155;4332
1982;4155;4332
1983;4155;4332
1984;4155;4332
1985;4155;4332
1986;4155;4332
1987;4155;4332
1988;4155;4332
1989;4155;4332
1990;4155;4332
1991;4155;4332
1992;4155;4332
1993;4155;4332
1994;4155;4332
1995;4155;4332
1996;4155;4332
1997;4155;4332
1998;4155;4332
1999;4155;4332
2000;4155;4332
2001;4155;4332
2002;4155;4332
2003;4155;4332
2004;4155;4332
2005;4155;4332
2006;4155;4332
2007;4155;4332
2008;4155;4332
2009;4155;4332
2010;4155;4332
2011;4155;4332
2012;4155;4332
2013;4155;4332
2014;4155;4332
2015;4155;4332
2016;4155;4332
2017;4155;4332
2018;4155;4332
2019;4155;4332
2020;4155;4332
2021;4155;4332
2022;4155;4332
2023;4155;4332
2024;4155;4332
2025;4155;4332
2026;4155;4332
2027;4155;4332
2028;4155;4332
2029;4155;4332
2030;4155;4332
2031;4155;4332
2032;4155;4332
2033;4155;4332
2034;4155;4332
2035;4155;4332
2036;4155;4332
2037;4155;4332
2038;4155;4332
2039;4155;4332
2040;4155;4332
2041;4155;4332
2042;4155;4332
2043;4155;4332
2044;4155;4332
2045;4155;4332
2046;4155;4332
2047;4155;4332
2048;4155;4332
2049;4155;4332
2050;4155;4332
2051;4155;4332
2052;4155;4332
2053;4155;4332
2054;4155;4332
2055;4155;4332
2056;4155;4332
2057;4155;4332
2058;4155;4332
2059;4155;4332
2060;4155;4332
2061;4155;4332
2062;4155;4332
2063;4155;4332
2064;4155;4332
2065;4155;4332
2066;4155;4332
2067;4155;4332
2068;4155;4332
2069;4155;4332
2070;4155;4332
2071;4155;4332
2072;4155;4332
2073;4155;4332
2074;4155;4332
2075;4155;4332
2076;4155;4332
2077;4155;4332
2078;4155;4332
2079;4155;4332
2080;4155;4332
2081;4155;4332
2082;4155;4332
2083;4155;4332
2084;4155;4332
2085;4155;4332
2086;4155;4332
2087;4155;4332
2088;4155;4332
2089;4155;4332
2090;4155;4332
2091;4155;4332
2092;4155;4332
2093;4155;4332
2094;4155;4332
2095;4155;4332
2096;4155;4332
2097;4155;4332
2098;4155;4332
2099;4155;4332
2100;4155;4332
2101;4155;4332
2102;4155;4332
2103;4155;4332
2104;4155;4332
2105;4155;4332
2106;4155;4332
2107;4155;4332
2108;4155;4332
2109;4155;4332
2110;4155;4332
2111;4155;4332
2112;4155;4332
2113;4155;4332
2114;4155;4332
2115;4155;4332
2116;4155;4332
2117;4155;4332
2118;4155;4332
2119;4155;4332
2120;4155;4332
2121;4155;4332
2122;4155;4332
2123;4155;4332
2124;4155;4332
2125;4155;4332
2126;4155;4332
2127;4155;4332
2128;4155;4332
2129;4155;4332
2130;4155;4332
2131;4155;4332
2132;4155;4332
2133;4155;4332
2134;4155;4332
2135;4155;4332
2136;4155;4332
2137;4155;4332
2138;4155;4332
2139;4155;4332
2140;4155;4332
2141;4155;4332
2142;4155;4332
2143;4155;4332
2144;4155;4332
2145;4155;4332
2146;4155;4332
2147;4155;4332
2148;4155;4332
2149;4155;4332
2150;4155;4332
2151;4155;4332
2152;4155;4332
2153;4155;4332
2154;4155;4332
2155;4155;4332
2156;4155;4332
2157;4155;4332
2158;4155;4332
2159;4155;4332
2160;4155;4332
2161;4155;4332
2162;4155;4332
2163;4155;4332
2164;4155;4332
2165;4155;4332
2166;4155;4332
2167;4155;4332
2168;4155;4332
2169;4155;4332
2170;4155;4332
2171;4155;4332
2172;4155;4332
2173;4155;4332
2174;4155;4332
2175;4155;4332
2176;4155;4332
2177;4155;4332
2178;4155;4332
2179;4155;4332
2180;4155;4332
2181;4155;4332
2182;4155;4332
2183;4155;4332
2184;4155;4332
2185;4155;4332
2186;4155;4332
2187;4155;4332
2188;4155;4332
2189;4155;4332
2190;4155;4332
2191;4155;4332
2192;4155;4332
2193;4155;4332
2194;4155;4332
2195;4155;4332
2196;4155;4332
2197;4155;4332
2198;4155;4332
2199;4155;4332
2200;4155;4332
2201;4155;4332
2202;4155;4332
2203;4155;4332
2204;4155;4332
2205;4155;4332
2206;4155;4332
2207;4155;4332
2208;4155;4332
2209;4155;4332
2210;4155;4332
2211;4155;4332
2212;4155;4332
2213;4155;4332
2214;4155;4332
2215;4155;4332
2216;4155;4332
2217;4155;4332
2218;4155;4332
2219;4155;4332
2220;4155;4332
2221;4155;4332
2222;4155;4332
2223;4155;4332
2224;4155;4332
2225;4155;4332
2226;4155;4332
2227;4155;4332
2228;4155;4332
2229;4155;4332
2230;4155;4332
2231;4155;4332
2232;4155;4332
2233;4155;4332
2234;4155;4332
2235;4155;4332
2236;4155;4332
2237;4155;4332
2238;4155;4332
2239;4155;4332
2240;4155;4332
2241;4155;4332
2242;4155;4332
2243;4155;4332
2244;4155;4332
2245;4155;4332
2246;4155;4332
2247;4155;4332
2248;4155;4332
2249;4155;4332
2250;4155;4332
2251;4155;4332
2252;4155;4332
2253;4155;4332
2254;4155;4332
2255;4155;4332
2256;4155;4332
2257;4155;4332
2258;4155;4332
2259;4155;4332
2260;4155;4332
2261;4155;4332
2262;4155;4332
2263;4155;4332
2264;4155;4332
2265;4155;4332
2266;4155;4332
2267;4155;4332
2268;4155;4332
2269;4155;4332
2270;4155;4332
2271;4155;4332
2272;4155;4332
2273;4155;4332
2274;4155;4332
2275;4155;4332
2276;4155;4332
2277;4155;4332
2278;4155;4332
2279;4155;4332
2280;4155;4332
2281;4155;4332
2282;4155;4332
2283;4155;4332
2284;4155;4332
2285;4155;4332
2286;4155;4332
2287;4155;4332
2288;4155;4332
2289;4155;4332
2290;4155;4332
2291;4155;4332
2292;4155;4332
2293;4155;4332
2294;4155;4332
2295;4155;4332
2296;4155;4332
2297;4155;4332
2298;4155;4332
2299;4155;4332
2300;4155;4332
2301;4155;4332
2302;4155;4332
2303;4155;4332
2304;4155;4332
2305;4155;4332
2306;4155;4332
2307;4155;4332
2308;4155;4332
2309;4155;4332
2310;4155;4332
2311;4155;4332
2312;4155;4332
2313;4155;4332
2314;4155;4332
2315;4155;4332
2316;4155;4332
2317;4155;4332
2318;4155;4332
2319;4155;4332
2320;4155;4332
2321;4155;4332
2322;4155;4332
2323;4155;4332
2324;4155;4332
2325;4155;4332
2326;4155;4332
2327;4155;4332
2328;4155;4332
2329;4155;4332
2330;4155;4332
2331;4155;4332
2332;4155;4332
2333;4155;4332
2334;4155;4332
2335;4155;4332
2336;4155;4332
2337;4155;4332
2338;4155;4332
2339;4155;4332
2340;4155;4332
2341;4155;4332
2342;4155;4332
2343;4155;4332
2344;4155;4332
2345;4155;4332
2346;4155;4332
2347;4155;4332
2348;4155;4332
2349;4155;4332
2350;4155;4332
2351;4155;4332
2352;4155;4332
2353;4155;4332
2354;4155;4332
2355;4155;4332
2356;4155;4332
2357;4155;4332
2358;4155;4332
2359;4155;4332
2360;4155;4332
2361;4155;4332
2362;4155;4332
2363;4155;4332
2364;4155;4332
2365;4155;4332
2366;4155;4332
2367;4155;4332
2368;4155;4332
2369;4155;4332
2370;4155;4332
2371;4155;4332
2372;4155;4332
2373;4155;4332
2374;4155;4332
2375;4155;4332
2376;4155;4332
2377;4155;4332
2378;4155;4332
2379;4155;4332
2380;4155;4332
2381;4155;4332
2382;4155;4332
2383;4155;4332
2384;4155;4332
2385;4155;4332
2386;4155;4332
2387;4155;4332
2388;4155;4332
2389;4155;4332
2390;4155;4332
2391;4155;4332
2392;4155;4332
2393;4155;4332
2394;4155;4332
2395;4155;4332
2396;4155;4332
2397;4155;4332
2398;4155;4332
2399;4155;4332
2400;4155;4332
2401;4155;4332
2402;4155;4332
2403;4155;4332
2404;4155;4332
2405;4155;4332
2406;4155;4332
2407;4155;4332
2408;4155;4332
2409;4155;4332
2410;4155;4332
2411;4155;4332
2412;4155;4332
2413;4155;4332
2414;4155;4332
2415;4155;4332
2416;4155;4332
2417;4155;4332
2418;4155;4332
2419;4155;4332
2420;4155;4332
2421;4155;4332
2422;4155;4332
2423;4155;4332
2424;4155;4332
2425;4155;4332
2426;4155;4332
2427;4155;4332
2428;4155;4332
2429;4155;4332
2430;4155;4332
2431;4155;4332
2432;4155;4332
2433;4155;4332
2434;4155;4332
2435;4155;4332
2436;4155;4332
2437;4155;4332
2438;4155;4332
2439;4155;4332
2440;4155;4332
2441;4155;4332
2442;4155;4332
2443;4155;4332
2444;4155;4332
2445;4155;4332
2446;4155;4332
2447;4155;4332
2448;4155;4332
2449;4155;4332
2450;4155;4332
2451;4155;4332
2452;4155;4332
2453;4155;4332
2454;4155;4332
2455;4155;4332
2456;4155;4332
2457;4155;4332
2458;4155;4332
2459;4155;4332
2460;4155;4332
2461;4155;4332
2462;4155;4332
2463;4155;4332
2464;4155;4332
2465;4155;4332
2466;4155;4332
2467;4155;4332
2468;4155;4332
2469;4155;4332
2470;4155;4332
2471;4155;4332
2472;4155;4332
2473;4155;4332
2474;4155;4332
2475;4155;4332
2476;4155;4332
2477;4155;4332
2478;4155;4332
2479;4155;4332
2480;4155;4332
2481;4155;4332
2482;4155;4332
2483;4155;4332
2484;4155;4332
2485;4155;4332
2486;4155;4332
2487;4155;4332
2488;4155;4332
2489;4155;4332
2490;4155;4332
2491;4155;4332
2492;4155;4332
2493;4155;4332
2494;4155;4332
2495;4155;4332
2496;4155;4332
2497;4155;4332
2498;4155;4332
2499;4155;4332
2500;4155;4332
2501;4155;4332
2502;4155;4332
2503;4155;4332
2504;4155;4332
2505;4155;4332
2506;4155;4332
2507;4155;4332
2508;4155;4332
2509;4155;4332
2510;4155;4332
2511;4155;4332
2512;4155;4332
2513;4155;4332
2514;4155;4332
2515;4155;4332
2516;4155;4332
2517;4155;4332
2518;4155;4332
2519;4155;4332
2520;4155;4332
2521;4155;4332
2522;4155;4332
2523;4155;4332
2524;4155;4332
2525;4155;4332
2526;4155;4332
2527;4155;4332
2528;4155;4332
2529;4155;4332
2530;4155;4332
2531;4155;4332
2532;4155;4332
2533;4155;4332
2534;4155;4332
2535;4155;4332
2536;4155;4332
2537;4155;4332
2538;4155;4332
2539;4155;4332
2540;4155;4332
2541;4155;4332
2542;4155;4332
2543;4155;4332
2544;4155;4332
2545;4155;4332
2546;4155;4332
2547;4155;4332
2548;4155;4332
2549;4155;4332
2550;4155;4332
2551;4155;4332
2552;4155;4332
2553;4155;4332
2554;4155;4332
2555;4155;4332
2556;4155;4332
2557;4155;4332
2558;4155;4332
2559;4155;4332
2560;4155;4332
2561;4155;4332
2562;4155;4332
2563;4155;4332
2564;4155;4332
2565;4155;4332
2566;4155;4332
2567;4155;4332
2568;4155;4332
2569;4155;4332
2570;4155;4332
2571;4155;4332
2572;4155;4332
2573;4155;4332
2574;4155;4332
2575;4155;4332
2576;4155;4332
2577;4155;4332
2578;4155;4332
2579;4155;4332
2580;4155;4332
2581;4155;4332
2582;4155;4332
2583;4155;4332
2584;4155;4332
2585;4155;4332
2586;4155;4332
2587;4155;4332
2588;4155;4332
2589;4155;4332
2590;4155;4332
2591;4155;4332
2592;4155;4332
2593;4155;4332
2594;4155;4332
2595;4155;4332
2596;4155;4332
2597;4155;4332
2598;4155;4332
2599;4155;4332
2600;4155;4332
2601;4155;4332
2602;4155;4332
2603;4155;4332
2604;4155;4332
2605;4155;4332
2606;4155;4332
2607;4155;4332
2608;4155;4332
2609;4155;4332
2610;4155;4332
2611;4155;4332
2612;4155;4332
2613;4155;4332
2614;4155;4332
2615;4155;4332
2616;4155;4332
2617;4155;4332
2618;4155;4332
2619;4155;4332
2620;4155;4332
2621;4155;4332
2622;4155;4332
2623;4155;4332
2624;4155;4332
2625;4155;4332
2626;4155;4332
2627;4155;4332
2628;4155;4332
2629;4155;4332
2630;4155;4332
2631;4155;4332
2632;4155;4332
2633;4155;4332
2634;4155;4332
2635;4155;4332
2636;4155;4332
2637;4155;4332
2638;4155;4332
2639;4155;4332
2640;4155;4332
2641;4155;4332
2642;4155;4332
2643;4155;4332
2644;4155;4332
2645;4155;4332
2646;4155;4332
2647;4155;4332
2648;4155;4332
2649;4155;4332
2650;4155;4332
2651;4155;4332
2652;4155;4332
2653;4155;4332
2654;4155;4332
2655;4155;4332
2656;4155;4332
2657;4155;4332
2658;4155;4332
2659;4155;4332
2660;4155;4332
2661;4155;4332
2662;4155;4332
2663;4155;4332
2664;4155;4332
2665;4155;4332
2666;4155;4332
2667;4155;4332
2668;4155;4332
2669;4155;4332
2670;4155;4332
2671;4155;4332
2672;4155;4332
2673;4155;4332
2674;4155;4332
2675;4155;4332
2676;4155;4332
2677;4155;4332
2678;4155;4332
2679;4155;4332
2680;4155;4332
2681;4155;4332
2682;4155;4332
2683;4155;4332
2684;4155;4332
2685;4155;4332
2686;4155;4332
2687;4155;4332
2688;4155;4332
2689;4155;4332
2690;4155;4332
2691;4155;4332
2692;4155;4332
2693;4155;4332
2694;4155;4332
2695;4155;4332
2696;4155;4332
2697;4155;4332
2698;4155;4332
2699;4155;4332
2700;4155;4332
2701;4155;4332
2702;4155;4332
2703;4155;4332
2704;4155;4332
2705;4155;4332
2706;4155;4332
2707;4155;4332
2708;4155;4332
2709;4155;4332
2710;4155;4332
2711;4155;4332
2712;4155;4332
2713;4155;4332
2714;4155;4332
2715;4155;4332
2716;4155;4332
2717;4155;4332
2718;4155;4332
2719;4155;4332
2720;4155;4332
2721;4155;4332
2722;4155;4332
2723;4155;4332
2724;4155;4332
2725;4155;4332
2726;4155;4332
2727;4155;4332
2728;4155;4332
2729;4155;4332
2730;4155;4332
2731;4155;4332
2732;4155;4332
2733;4155;4332
2734;4155;4332
2735;4155;4332
2736;4155;4332
2737;4155;4332
2738;4155;4332
2739;4155;4332
2740;4155;4332
2741;4155;4332
2742;4155;4332
2743;4155;4332
2744;4155;4332
2745;4155;4332
2746;4155;4332
2747;4155;4332
2748;4155;4332
2749;4155;4332
2750;4155;4332
2751;4155;4332
2752;4155;4332
2753;4155;4332
2754;4155;4332
2755;4155;4332
2756;4155;4332
2757;4155;4332
2758;4155;4332
2759;4155;4332
2760;4155;4332
2761;4155;4332
2762;4155;4332
2763;4155;4332
2764;4155;4332
2765;4155;4332
2766;4155;4332
2767;4155;4332
2768;4155;4332
2769;4155;4332
2770;4155;4332
2771;4155;4332
2772;4155;4332
2773;4155;4332
2774;4155;4332
2775;4155;4332
2776;4155;4332
2777;4155;4332
2778;4155;4332
2779;4155;4332
2780;4155;4332
2781;4155;4332
2782;4155;4332
2783;4155;4332
2784;4155;4332
2785;4155;4332
2786;4155;4332
2787;4155;4332
2788;4155;4332
2789;4155;4332
2790;4155;4332
2791;4155;4332
2792;4155;4332
2793;4155;4332
2794;4155;4332
2795;4155;4332
2796;4155;4332
2797;4155;4332
2798;4155;4332
2799;4155;4332
2800;4155;4332
2801;4155;4332
2802;4155;4332
2803;4155;4332
2804;4155;4332
2805;4155;4332
2806;4155;4332
2807;4155;4332
2808;4155;4332
2809;4155;4332
2810;4155;4332
2811;4155;4332
2812;4155;4332
2813;4155;4332
2814;4155;4332
2815;4155;4332
2816;4155;4332
2817;4155;4332
2818;4155;4332
2819;4155;4332
2820;4155;4332
2821;4155;4332
2822;4155;4332
2823;4155;4332
2824;4155;4332
2825;4155;4332
2826;4155;4332
2827;4155;4332
2828;4155;4332
2829;4155;4332
2830;4155;4332
2831;4155;4332
2832;4155;4332
2833;4155;4332
2834;4155;4332
2835;4155;4332
2836;4155;4332
2837;4155;4332
2838;4155;4332
2839;4155;4332
2840;4155;4332
2841;4155;4332
2842;4155;4332
2843;4155;4332
2844;4155;4332
2845;4155;4332
2846;4155;4332
2847;4155;4332
2848;4155;4332
2849;4155;4332
2850;4155;4332
2851;4155;4332
2852;4155;4332
2853;4155;4332
2854;4155;4332
2855;4155;4332
2856;4155;4332
2857;4155;4332
2858;4155;4332
2859;4155;4332
2860;4155;4332
2861;4155;4332
2862;4155;4332
2863;4155;4332
2864;4155;4332
2865;4155;4332
2866;4155;4332
2867;4155;4332
2868;4155;4332
2869;4155;4332
2870;4155;4332
2871;4155;4332
2872;4155;4332
2873;4155;4332
2874;4155;4332
2875;4155;4332
2876;4155;4332
2877;4155;4332
2878;4155;4332
2879;4155;4332
2880;4155;4332
2881;4155;4332
2882;4155;4332
2883;4155;4332
2884;4155;4332
2885;4155;4332
2886;4155;4332
2887;4155;4332
2888;4155;4332
2889;4155;4332
2890;4155;4332
2891;4155;4332
2892;4155;4332
2893;4155;4332
2894;4155;4332
2895;4155;4332
2896;4155;4332
2897;4155;4332
2898;4155;4332
2899;4155;4332
2900;4155;4332
2901;4155;4332
2902;4155;4332
2903;4155;4332
2904;4155;4332
2905;4155;4332
2906;4155;4332
2907;4155;4332
2908;4155;4332
2909;4155;4332
2910;4155;4332
2911;4155;4332
2912;4155;4332
2913;4155;4332
2914;4155;4332
2915;4155;4332
2916;4155;4332
2917;4155;4332
2918;4155;4332
2919;4155;4332
2920;4155;4332
2921;4155;4332
2922;4155;4332
2923;4155;4332
2924;4155;4332
2925;4155;4332
2926;4155;4332
2927;4155;4332
2928;4155;4332
2929;4155;4332
2930;4155;4332
2931;4155;4332
2932;4155;4332
2933;4155;4332
2934;4155;4332
2935;4155;4332
2936;4155;4332
2937;4155;4332
2938;4155;4332
2939;4155;4332
2940;4155;4332
2941;4155;4332
2942;4155;4332
2943;4155;4332
2944;4155;4332
2945;4155;4332
2946;4155;4332
2947;4155;4332
2948;4155;4332
2949;4155;4332
2950;4155;4332
2951;4155;4332
2952;4155;4332
2953;4155;4332
2954;4155;4332
2955;4155;4332
2956;4155;4332
2957;4155;4332
2958;4155;4332
2959;4155;4332
2960;4155;4332
2961;4155;4332
2962;4155;4332
2963;4155;4332
2964;4155;4332
2965;4155;4332
2966;4155;4332
2967;4155;4332
2968;4155;4332
2969;4155;4332
2970;4155;4332
2971;4155;4332
2972;4155;4332
2973;4155;4332
2974;4155;4332
2975;4155;4332
2976;4155;4332
2977;4155;4332
2978;4155;4332
2979;4155;4332
2980;4155;4332
2981;4155;4332
2982;4155;4332
2983;4155;4332
2984;4155;4332
2985;4155;4332
2986;4155;4332
2987;4155;4332
2988;4155;4332
2989;4155;4332
2990;4155;4332
2991;4155;4332
2992;4155;4332
2993;4155;4332
2994;4155;4332
2995;4155;4332
2996;4155;4332
2997;4155;4332
2998;4155;4332
2999;4155;4332
3000;4155;4332
3001;4155;4332
3002;4155;4332
3003;4155;4332
3004;4155;4332
3005;4155;4332
3006;4155;4332
3007;4155;4332
3008;4155;4332
3009;4155;4332
3010;4155;4332
3011;4155;4332
3012;4155;4332
3013;4155;4332
3014;4155;4332
3015;4155;4332
3016;4155;4332
3017;4155;4332
3018;4155;4332
3019;4155;4332
3020;4155;4332
3021;4155;4332
3022;4155;4332
3023;4155;4332
3024;4155;4332
3025;4155;4332
3026;4155;4332
3027;4155;4332
3028;4155;4332
3029;4155;4332
3030;4155;4332
3031;4155;4332
3032;4155;4332
3033;4155;4332
3034;4155;4332
3035;4155;4332
3036;4155;4332
3037;4155;4332
3038;4155;4332
3039;4155;4332
3040;4155;4332
3041;4155;4332
3042;4155;4332
3043;4155;4332
3044;4155;4332
3045;4155;4332
3046;4155;4332
3047;4155;4332
3048;4155;4332
3049;4155;4332
3050;4155;4332
3051;4155;4332
3052;4155;4332
3053;4155;4332
3054;4155;4332
3055;4155;4332
3056;4155;4332
3057;4155;4332
3058;4155;4332
3059;4155;4332
3060;4155;4332
3061;4155;4332
3062;4155;4332
3063;4155;4332
3064;4155;4332
3065;4155;4332
3066;4155;4332
3067;4155;4332
3068;4155;4332
3069;4155;4332
3070;4155;4332
